Si1O2         96     14   -7.8693840402    mp-1201738
Si2O1          6    227   -4.3486296483    mp-1208867
Si1O2        216    191   -7.8993279005    mp-1204057
Si18O29        188     10   -7.5212487148    mp-1199711
Si6O13         38     12   -7.5268686739    mp-1203099
Si2O3         50     15   -6.8608347030    mp-1179195
Si1O2         54      2   -7.6262508144    mp-1204070
Si1O2         24    139   -7.9050077687    mp-1179454
Si1O2         18    217   -7.9076356656    mp-1188220
Sc2Si2O7         22    227   -8.3713241814    mp-7640
Sc2Si2O7         11     12   -8.4561554900    mp-5594
Sc1Si1O3          5    221   -7.6706972700    mp-1186993
Si3F1          4    225   -4.7310485050    mp-972767
Si1F4          5    217   -5.7171359060    mp-1818
P1          2     74   -5.3173873400    mp-7245
P1          4     53   -5.3654998650    mp-1014013
P1         24      2   -5.2700821721    mp-118
P1          8     12   -5.2700190575    mp-12883
P1          2    166   -5.3263024300    mp-130
P1         84     13   -5.4051814319    mp-568348
P1          4     64   -5.3751517850    mp-157
P1         10      6   -5.3423649090    mp-1094075
P1          2    221   -5.2978304100    mp-53
P1          1    225   -1.8951932900    mp-674158
P1         42      2   -5.4097943479    mp-1198724
P1          2     12   -4.5339776600    mp-1179990
Sc3P1          4    139   -6.5686266475    mp-981385
Sc1P1          2    225   -7.3629117850    mp-2807
Sc3P2         20     62   -7.2454683070    mp-22600
Sc1P1          2    221   -6.8052075150    mp-16728
Sc1P1          2    216   -6.8315913350    mp-1009746
Sc7P3         20    186   -7.0098599140    mp-1105778
Sc3P1         16     62   -6.9102514056    mp-1188800
B13P2         15    166   -5.8324046513    mp-13862
B6P1         14    166   -6.7883347893    mp-28395
B1P1          2    216   -6.4538371950    mp-1479
B1P1          4    186   -6.4422712325    mp-1008559
B8P1         27      8   -6.6131561756    mp-1228676
P3N5         16     15   -7.5369989106    mp-567907
P3N5          8     44   -7.4384453363    mp-1954
P1N2         12     19   -7.1490727767    mp-1102941
P2O5          7     47   -6.3509741129    mp-990076
P2O5         28      1   -6.4496380243    mp-689684
P2O3         20     11   -6.6756412510    mp-368
P2O5         28     62   -7.0208728593    mp-2173
P2O5         14     43   -7.0259906971    mp-2452
P2O9         88     19   -5.8908661367    mp-31272
P4O7         44     14   -6.8058538400    mp-542622
P1O2         24     15   -6.9036090600    mp-562065
P2O5         28    161   -7.0155913507    mp-562613
P4O9         52    167   -6.9686314729    mp-541846
P1O2          3      8   -6.2459376733    mp-1238819
P1O3         32     64   -6.4838620653    mp-1209592
P2O9         44     14   -5.4735149889    mp-1201299
P1O4         40     56   -5.3666344263    mp-1210362
P1O4         20     14   -5.8132649090    mp-1179817
Sc1P2O7         20      4   -7.5733298110    mp-773030
Sc2P3O12         68     14   -7.5363154949    mp-775184
Sc1P1O4         12    141   -8.1516075492    mp-4200
Sc1P3O9        104    220   -7.6586598952    mp-5207
Sc1P3O9         78      9   -7.6486035718    mp-556281
Sc1P2O2         20    141   -6.6693619360    mp-1209692
Sc1P1O6         32     14   -7.2610768953    mp-1209605
P1F5         12    194   -5.0272012858    mp-8511
S1         32     13   -4.1278785359    mp-96
S1         18    143   -3.7728789283    mp-655141
S1         32     70   -4.1269176531    mp-77
S1          8     99   -4.1172625750    mp-994911
S1         56     14   -4.0898657411    mp-83
S1          4    229   -3.0073658525    mp-1063988
S1         32     15   -4.0830380453    mp-557031
S1         88     29   -4.0990400505    mp-561370
S1         20     15   -4.0957628285    mp-557376
S1         28      2   -4.1076897329    mp-561513
